,mols_bitter,T_F,bitter_smiles,bitter,Reference
562,<rdkit.Chem.rdchem.Mol object at 0x00000201DE047940>,False,c1cc(O)ccc1C[C@@H](C2=O)COc(c23)c(O)c(OC)c(c3O)OC,True,Wiener et al. (2017) - UNIMI
563,<rdkit.Chem.rdchem.Mol object at 0x00000201DE047990>,False,O1[C@@H]2[C@@H]3[C@H](C(C[C@@H]([C@H]2C(C1=O)=C)OC(C(CO)=C)=O)=C)C[C@@H](C3=C)O,True,Rodgers et al. (2006)
564,<rdkit.Chem.rdchem.Mol object at 0x00000201DE0479E0>,False,OCC(=C)C(=O)OC1CC(=C)C2CC(O)C(=C)C2C3OC(=O)C(=C)C13,True,BitterDB
565,<rdkit.Chem.rdchem.Mol object at 0x00000201DE047A30>,False,CC(C1CCC2C3CCC4CC(N)CCC4(C)C3CCC12C)N(C)C,True,BitterDB
566,<rdkit.Chem.rdchem.Mol object at 0x00000201DE047A80>,False,[Br-].[Br-].C[N+](C)(C)CCCCC[N+](C)(C)C,True,BitterDB
567,<rdkit.Chem.rdchem.Mol object at 0x00000201DE047AD0>,False,CC(C)C(=O)C1=C(O)[C@@](O)([C@H](CC=C(C)C)C1=O)C(=O)CC=C(C)C,True,BitterDB
568,<rdkit.Chem.rdchem.Mol object at 0x00000201DE047B20>,False,CC(C)C(=O)C1=C(O)[C@](O)([C@H](CC=C(C)C)C1=O)C(=O)CC=C(C)C,True,BitterDB
569,<rdkit.Chem.rdchem.Mol object at 0x00000201DE047B70>,False,CC(C)C(=O)C1=C(O)C(=C(O)C(O)(CC=C(C)C)C1=O)CC=C(C)C,True,BitterDB
570,<rdkit.Chem.rdchem.Mol object at 0x00000201DE047BC0>,False,C[C@@]12[C@H]3C(=O)O[C@H]([C@@H]3C)[C@H](O)[C@@H]2[C@]4(C)[C@@H](CC1=O)C(C)=CC(=O)[C@H]4O,True,Wiener et al. (2017) - Phyto-Dictionary
571,<rdkit.Chem.rdchem.Mol object at 0x00000201DE047C10>,False,C[C@@]1(CO)[C@H](O)CC[C@@]2(C)[C@H](CC=C3/[C@H](O)COC3=O)C(=C)CC[C@H]12,True,BitterDB
572,<rdkit.Chem.rdchem.Mol object at 0x00000201DE047C60>,False,CCN1C=C(C(=O)O)C(=O)c2cc(F)c(N3CCNC(C)C3)c(F)c12,True,BitterDB
573,<rdkit.Chem.rdchem.Mol object at 0x00000201DE047CB0>,False,CNC(C)CCC=C(C)C.OC(C(O)C(O)C(=O)O)C(O)C(=O)O,True,BitterDB
574,<rdkit.Chem.rdchem.Mol object at 0x00000201DE047D00>,False,CN1CCN(CC(=O)N2c3ccccc3C(=O)Nc4cccnc24)CC1,True,BitterDB
575,<rdkit.Chem.rdchem.Mol object at 0x00000201DE047D50>,False,N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](Cc3ccccc3)C(=O)O,True,BitterDB
576,<rdkit.Chem.rdchem.Mol object at 0x00000201DE047DA0>,False,O=C([C@]([H])(C([H])([H])c1c([H])c([H])c([H])c([H])c1[H])N([H])[H])N([H])[C@]([H])(C(=O)O[H])C([H])([H])c(c([H])n2[H])c3c2c([H])c([H])c([H])c3[H],True,BitterDB
577,<rdkit.Chem.rdchem.Mol object at 0x00000201DE047DF0>,False,c1cc([N+]([O-])=O)ccc1C(=O)N[C@H](C([O-])=O)Cc2c[nH]c(c23)cccc3,True,Wiener et al. (2017) - UNIMI
578,<rdkit.Chem.rdchem.Mol object at 0x00000201DE047E40>,False,c1cc([N+]([O-])=O)ccc1C(=O)N[C@@H](C([O-])=O)Cc2c[nH]c(c23)cccc3,True,Wiener et al. (2017) - UNIMI
579,<rdkit.Chem.rdchem.Mol object at 0x00000201DE047E90>,False,CCOC(=O)/C=C/c1cc(O[Si](C)(C)C)c(cc1)O[Si](C)(C)C,True,Wiener et al. (2017) - Bitter-New
580,<rdkit.Chem.rdchem.Mol object at 0x00000201DE047EE0>,False,Cl.CCOC(=O)c1c(N)sc2CN(Cc3ccccc3)CCc12,True,BitterDB
581,<rdkit.Chem.rdchem.Mol object at 0x00000201DE047F30>,False,CN1CCC23CCCCC2C1Cc4ccc(C)cc34.OP(=O)(O)O,True,BitterDB
582,<rdkit.Chem.rdchem.Mol object at 0x00000201DE047F80>,False,COc1cc(O)c(CC=C(C)C)c2OC(CC(=O)c12)c3ccc(O)cc3,True,BitterDB
583,<rdkit.Chem.rdchem.Mol object at 0x00000201DE068030>,False,COC(=O)[C@H]1[C@@H](O)CC[C@H]2CN3CCc4c([nH]c5ccccc45)[C@@H]3C[C@H]12,True,BitterDB
584,<rdkit.Chem.rdchem.Mol object at 0x00000201DE068080>,False,COc1cc(O)c(CC=C(C)C)c(O)c1C(=O)C=Cc2ccc(O)cc2,True,BitterDB
585,<rdkit.Chem.rdchem.Mol object at 0x00000201DE0680D0>,False,O=C1OCC=C(C1=2)[C@@H](C=C)[C@@H](OC2)O[C@H](O3)[C@H](O)[C@@H](O)[C@H](O)[C@H]3CO,True,Wiener et al. (2017) - Phyto-Dictionary
586,<rdkit.Chem.rdchem.Mol object at 0x00000201DE068120>,False,OCC1OC(OC2OC=C3C(CCNC3=O)C2C=C)C(O)C(O)C1O,True,BitterDB
587,<rdkit.Chem.rdchem.Mol object at 0x00000201DE068170>,False,O=C(C([H])(C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])N([H])C(C([H])(C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])N([H])[H])=O)N([H])C([H])(C(=O)O[H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H],True,BitterDB
588,<rdkit.Chem.rdchem.Mol object at 0x00000201DE0681C0>,False,COc1cc2CC3(C(c2cc1OC)c1ccc(c(c1OC3)OC)OC)O,True,Rojas et al. (2017)
589,<rdkit.Chem.rdchem.Mol object at 0x00000201DE068210>,False,OC[C@H]1O[C@@H](SC(=NOS(=O)(=O)[O-])CC=C)[C@H](O)[C@@H](O)[C@@H]1O,True,BitterDB
590,<rdkit.Chem.rdchem.Mol object at 0x00000201DE068260>,False,C[C@]12CC(=O)[C@H]3[C@@H](CCC4=CC(=O)C=C[C@]34C)[C@@H]1CC[C@]2(O)C(=O)CO,True,BitterDB
591,<rdkit.Chem.rdchem.Mol object at 0x00000201DE0682B0>,False,CC12CC(OC(=O)C1CCC3(C)C2C4OC(=O)C3(O)C=C4)c5cocc5,True,BitterDB
592,<rdkit.Chem.rdchem.Mol object at 0x00000201DE068300>,False,C[C@]12[C@]3(O)C(=O)O[C@@H](C=C3)[C@H]1[C@@]4(C)[C@@H](CC2)C(=O)O[C@@H](C4)c5ccoc5,True,Wiener et al. (2017) - Phyto-Dictionary
593,<rdkit.Chem.rdchem.Mol object at 0x00000201DE068350>,False,C=C[C@]12C[C@@H]([C@@H]3[C@@H]([C@H]1C(=C)C(=O)OC2)OC(=O)C3=C)OC(=O)C(=C)CO,True,Biochemical Targets of Plant Bioactive Compounds by Gideon Polya
594,<rdkit.Chem.rdchem.Mol object at 0x00000201DE0683A0>,False,C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)C=C[C@]34C)[C@@H]1CC[C@]2(O)C(=O)CO,True,BitterDB
595,<rdkit.Chem.rdchem.Mol object at 0x00000201DE0683F0>,False,[H+].COC1=CC2=C(C=CN=C2C=C1)C(C3CC4(CCN3CC4)C=C)O.[Cl-],True,Fenaroli’s Handbook of Flavor Ingredient
596,<rdkit.Chem.rdchem.Mol object at 0x00000201DE068440>,False,Cl.COc1ccc2nccc(C(=O)CCC3CCNCC3C=C)c2c1,True,BitterDB
597,<rdkit.Chem.rdchem.Mol object at 0x00000201DE068490>,False,Cl.COc1ccc2nccc([C@@H](O)[C@@H]3C[C@@H]4CCN3C[C@@H]4C=C)c2c1,True,BitterDB
598,<rdkit.Chem.rdchem.Mol object at 0x00000201DE0684E0>,False,[Cl-].[Cl-].C[N+](C)(C)CCOC(=O)CCC(=O)OCC[N+](C)(C)C,True,BitterDB
599,<rdkit.Chem.rdchem.Mol object at 0x00000201DE068530>,False,CC1COc2c(N3CCN(C)CC3)c(F)cc4C(=O)C(=CN1c24)C(=O)O,True,BitterDB
600,<rdkit.Chem.rdchem.Mol object at 0x00000201DE068580>,False,c1cc(O)c(O)cc1C[C@@H](C2=O)COc(c23)c(OC)c(OC)c(O)c3O,True,Wiener et al. (2017) - UNIMI
601,<rdkit.Chem.rdchem.Mol object at 0x00000201DE0685D0>,False,OC[C@]12[C@@H](O2)[C@@H](O)[C@H]3[C@@H]1[C@@H](OC=C3)O[C@H](O4)[C@H](O)[C@@H](O)[C@H](O)[C@H]4CO,True,Wiener et al. (2017) - Phyto-Dictionary
602,<rdkit.Chem.rdchem.Mol object at 0x00000201DE068620>,False,CC(=C)C(=O)O[C@H]1C[C@]23[C@H](O2)CC/C(=C/[C@@H]4[C@@H]1C(=C)C(=O)O4)/CO[C@H]3O,True,Biochemical Targets of Plant Bioactive Compounds by Gideon Polya
603,<rdkit.Chem.rdchem.Mol object at 0x00000201DE068670>,False,O=C1C(=C)[C@@H](C2)CC[C@H]([C@]123)[C@]45[C@H]([C@H](O)OC4)C(C)(C)[C@@H](O)C[C@@H]5OC3=O,True,Wiener et al. (2017) - Phyto-Dictionary
604,<rdkit.Chem.rdchem.Mol object at 0x00000201DE0686C0>,False,CCC(C)C(=O)C1=C(O)C(O)(CC=C(C)C)C(=O)C(CC=C(C)C)C1=O,True,BitterDB
605,<rdkit.Chem.rdchem.Mol object at 0x00000201DE068710>,False,CC(C)CC(=O)C1=C(O)C(O)(CC=C(C)C)C(=O)C(CC=C(C)C)C1=O,True,BitterDB
606,<rdkit.Chem.rdchem.Mol object at 0x00000201DE068760>,False,CC[C@H](C)C(=O)C1=C(O)[C@](O)([C@H](CC=C(C)C)C1=O)C(=O)CC=C(C)C,True,BitterDB
607,<rdkit.Chem.rdchem.Mol object at 0x00000201DE0687B0>,False,CC(C)CC(=O)C1=C(O)[C@@](O)([C@H](CC=C(C)C)C1=O)C(=O)CC=C(C)C,True,BitterDB
608,<rdkit.Chem.rdchem.Mol object at 0x00000201DE068800>,False,CC(C)CC(=O)C1=C(O)[C@](O)([C@H](CC=C(C)C)C1=O)C(=O)CC=C(C)C,True,BitterDB
609,<rdkit.Chem.rdchem.Mol object at 0x00000201DE068850>,False,C[C@]12CCC(=O)C=C1CC[C@H]3[C@@H]4CC[C@](O)(C(=O)CO)[C@@]4(C)C[C@H](O)[C@H]23,True,BitterDB
610,<rdkit.Chem.rdchem.Mol object at 0x00000201DE0688A0>,False,CC(C)CC(=O)C1=C(O)C(=C(O)[C@@](O)(CC=C(C)C)C1=O)CC=C(C)C,True,BitterDB
611,<rdkit.Chem.rdchem.Mol object at 0x00000201DE0688F0>,False,CC[C@H](C)C(=O)C1=C(O)[C@@](O)([C@H](CC=C(C)C)C1=O)C(=O)CC=C(C)C,True,BitterDB
612,<rdkit.Chem.rdchem.Mol object at 0x00000201DE068940>,False,OP(=O)(O)O.C(N(Cc1ccccc1)c2ccccc2)C3=NCCN3,True,BitterDB
613,<rdkit.Chem.rdchem.Mol object at 0x00000201DE068990>,False,C[C@@H]1[C@@H]2CC(=O)O[C@H]3[C@@]2([C@H]([C@H]([C@@H]1O)O)[C@@]4([C@@H](C3)C(=CC(=O)[C@H]4O)C)C)C,True,Biochemical Targets of Plant Bioactive Compounds by Gideon Polya
614,<rdkit.Chem.rdchem.Mol object at 0x00000201DE0689E0>,False,COc1ccc2N3C4C5C(CC3=O)OCC=C6CN7CCC4(C7CC56)c2c1,True,BitterDB
615,<rdkit.Chem.rdchem.Mol object at 0x00000201DE068A30>,False,Cl.CC(CCc1ccccc1)NCC(O)c2ccc(O)c(c2)C(=O)N,True,BitterDB
616,<rdkit.Chem.rdchem.Mol object at 0x00000201DE068A80>,False,COc(c1)c(OC)cc(c12)oc(=O)c(c2)Oc(cc3)cc(c34)oc(=O)cc4,True,Wiener et al. (2017) - UNIMI
617,<rdkit.Chem.rdchem.Mol object at 0x00000201DE068AD0>,False,C[C@@]12[C@@H]3[C@]4(C)[C@H]([C@@H](C)[C@@H](C3=O)O)CC(=O)O[C@@H]4C[C@H]1[C@H](C)C[C@H](O)[C@H]2O,True,Wiener et al. (2017) - Phyto-Dictionary
618,<rdkit.Chem.rdchem.Mol object at 0x00000201DE068B20>,False,COC(CNC(=O)N)C[Hg]Cl,True,BitterDB
619,<rdkit.Chem.rdchem.Mol object at 0x00000201DE068B70>,False,S(=O)(=O)(O[H])O[H].N([H])([H])[C@@]([H])(C([H])([H])[H])C([H])([H])c1c([H])c([H])c([H])c([H])c1[H].N([H])([H])[C@@]([H])(C([H])([H])[H])C([H])([H])c2c([H])c([H])c([H])c([H])c2[H],True,BitterDB
620,<rdkit.Chem.rdchem.Mol object at 0x00000201DE068BC0>,False,CC(N)Cc1ccccc1.CC(N)Cc2ccccc2.OS(=O)(=O)O,True,BitterDB
621,<rdkit.Chem.rdchem.Mol object at 0x00000201DE068C10>,False,COc1cc2C=CC(=O)Oc2c(OC3OC(CO)C(O)C(O)C3O)c1O,True,BitterDB
622,<rdkit.Chem.rdchem.Mol object at 0x00000201DE068C60>,False,COc1ccc(cc1OC)C2=CC(=O)c3c(OC)c(OC)c(OC)cc3O2,True,BitterDB
623,<rdkit.Chem.rdchem.Mol object at 0x00000201DE068CB0>,False,COc1ccc(cc1)C2=CC(=O)c3c(OC)c(OC)c(OC)c(OC)c3O2,True,BitterDB
624,<rdkit.Chem.rdchem.Mol object at 0x00000201DE068D00>,False,COC(=O)c1c(C)cc(OC(=O)c2c(C)cc(O)c(C=O)c2O)c(C)c1O,True,BitterDB
625,<rdkit.Chem.rdchem.Mol object at 0x00000201DE068D50>,False,OC[C@H]1O[C@@H](O[C@@H]2OC=C3C(=O)OCCC3(O)[C@H]2C=C)[C@H](O)[C@@H](O)[C@@H]1O,True,BitterDB
626,<rdkit.Chem.rdchem.Mol object at 0x00000201DE068DA0>,False,C[C@]12[C@]3(O)[C@@H]4[C@@H](O4)[C@@H](OC3=O)[C@H]1[C@@]5(C)[C@H](CC2)C(=O)O[C@H](C5)c6ccoc6,True,Wiener et al. (2017) - Phyto-Dictionary
627,<rdkit.Chem.rdchem.Mol object at 0x00000201DE068DF0>,False,C[C@]12[C@]3(O)[C@@H]4[C@@H](O4)[C@@H](OC3=O)[C@H]1[C@@]5(C)[C@@H](CC2)C(=O)O[C@H](C5)c6ccoc6,True,Wiener et al. (2017) - Phyto-Dictionary
628,<rdkit.Chem.rdchem.Mol object at 0x00000201DE068E40>,False,c12n(C3CC3)cc(c(c1cc(c(c2OC)N1C[C@H](NCC1)C)F)=O)C(O)=O,True,Rodgers et al. (2006)
629,<rdkit.Chem.rdchem.Mol object at 0x00000201DE068E90>,False,COc1c(N2CCNC(C)C2)c(F)cc3C(=O)C(=CN(C4CC4)c13)C(=O)O,True,BitterDB
630,<rdkit.Chem.rdchem.Mol object at 0x00000201DE068EE0>,False,CCC(=O)OC(CC1=CC=CC=C1)(C2=CC=CC=C2)C(C)CN(C)C.Cl,True,BitterDB
631,<rdkit.Chem.rdchem.Mol object at 0x00000201DE068F30>,False,OC1(CCN(CCCC(=O)c2ccc(F)cc2)CC1)c3ccc(Cl)cc3,True,BitterDB
632,<rdkit.Chem.rdchem.Mol object at 0x00000201DE068F80>,False,n1(c2c(nc3c1nc([nH]c3=O)=O)cc(c(c2)C)C)C[C@H]([C@H]([C@H](CO)O)O)O,True,Rodgers et al. (2006)
633,<rdkit.Chem.rdchem.Mol object at 0x00000201DE053030>,False,Cc1cc2N=C3C(=O)NC(=O)N=C3N(CC(O)C(O)C(O)CO)c2cc1C,True,BitterDB
634,<rdkit.Chem.rdchem.Mol object at 0x00000201DE053080>,False,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N2CCC[C@H]2C(=O)O,True,BitterDB
635,<rdkit.Chem.rdchem.Mol object at 0x00000201DE0530D0>,False,[C@@]123[C@@H]4[C@@](O)(OC1)[C@H](O)C(=C)[C@@H]2CC(=O)O[C@@H]3C[C@@H]5[C@]4(C)[C@H](O)C(=O)C=C5C,True,Wiener et al. (2017) - Phyto-Dictionary
636,<rdkit.Chem.rdchem.Mol object at 0x00000201DE053120>,False,Cl.CCCNCC(O)COc1ccccc1C(=O)CCc2ccccc2,True,BitterDB
637,<rdkit.Chem.rdchem.Mol object at 0x00000201DE053170>,False,C[C@@H]1[C@@H]2CC(=O)O[C@H]3[C@@]24CO[C@@]([C@@H]1O)([C@@H]4[C@@]5([C@@H](C3)C(=CC(=O)[C@H]5O)C)C)O,True,Biochemical Targets of Plant Bioactive Compounds by Gideon Polya
638,<rdkit.Chem.rdchem.Mol object at 0x00000201DE0531C0>,False,C=C1[C@@H]2[C@H](C[C@]34[C@H](O3)CC/C(=C/[C@H]2OC1=O)/CO[C@H]4O)OC(=O)C(=C)CO,True,Biochemical Targets of Plant Bioactive Compounds by Gideon Polya
639,<rdkit.Chem.rdchem.Mol object at 0x00000201DE053210>,False,CC1=C/CCC(=C[C@H]2OC(=O)C(=C)[C@@H]2[C@H](C1)OC(=O)C(=C)[C@@H](O)CO)CO,True,BitterDB
640,<rdkit.Chem.rdchem.Mol object at 0x00000201DE053260>,False,OC[C@@H](O)C(=C)C(=O)O[C@H]1CC(\C)=C\CCC(\CO)=C\[C@H]([C@@H]12)OC(=O)C2=C,True,Wiener et al. (2017) - Phyto-Dictionary
641,<rdkit.Chem.rdchem.Mol object at 0x00000201DE0532B0>,False,COc(c1)c(OC)cc(c12)C[C@@H](C2=O)C[C@H]3CC[N@@H+](CC3)Cc4ccccc4,True,Wiener et al. (2017) - Bitter-New
642,<rdkit.Chem.rdchem.Mol object at 0x00000201DE053300>,False,COc1ccnc(CS(=O)c2nc3ccc(OC(F)F)cc3[nH]2)c1OC,True,BitterDB
643,<rdkit.Chem.rdchem.Mol object at 0x00000201DE053350>,False,[Ca+2].Oc1ccc(cc1)S(=O)(=O)[O-].Oc2ccc(cc2)S(=O)(=O)[O-],True,BitterDB
644,<rdkit.Chem.rdchem.Mol object at 0x00000201DE0533A0>,False,COC(=O)C1=COC(OC2OC(CO)C(O)C(O)C2O)C3C(C)CC(=O)C13,True,BitterDB
645,<rdkit.Chem.rdchem.Mol object at 0x00000201DE0533F0>,False,C=C[C@H](O)C/C(=N/OS([O-])(=O)=O)S[C@H](O1)[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO,True,Wiener et al. (2017) - Phyto-Dictionary
646,<rdkit.Chem.rdchem.Mol object at 0x00000201DE053440>,False,C[C@]12[C@H]3[C@@]4([C@@H](C[C@H]1OC(C[C@H]2C(=C(C3=O)OC)C)=O)[C@@H](C=C(C4=O)OC)C)C,True,Rodgers et al. (2006)
647,<rdkit.Chem.rdchem.Mol object at 0x00000201DE053490>,False,OC[C@H]1OC(SC(=NOS(=O)(=O)O)C[C@@H](O)C=C)[C@H](O)[C@@H](O)[C@@H]1O,True,BitterDB
648,<rdkit.Chem.rdchem.Mol object at 0x00000201DE0534E0>,False,OC(=O)c1cc(I)cc(I)c1O,True,BitterDB
649,<rdkit.Chem.rdchem.Mol object at 0x00000201DE053530>,False,CC(=O)OCC(OC(=O)C)C(OC(=O)C)C(OC(=O)C)C(OC(=O)C)C=O,True,BitterDB
650,<rdkit.Chem.rdchem.Mol object at 0x00000201DE053580>,False,CC(=O)OC[C@H]([C@H]([C@@H]([C@H](C=O)OC(=O)C)OC(=O)C)OC(=O)C)OC(=O)C,True,Fenaroli’s Handbook of Flavor Ingredient
651,<rdkit.Chem.rdchem.Mol object at 0x00000201DE0535D0>,False,CC(=O)OCC1C(C(C(C(O1)OC(=O)C)OC(=O)C)OC(=O)C)OC(=O)C,True,The Good Scents Company Database
652,<rdkit.Chem.rdchem.Mol object at 0x00000201DE053620>,False,O=C([C@@]([H])(C([H])([H])c(c([H])n1[H])c2c1c([H])c([H])c([H])c2[H])N([H])[H])N([H])[C@@]([H])(C(=O)O[H])C([H])([H])c(c([H])n3[H])c4c3c([H])c([H])c([H])c4[H],True,BitterDB
653,<rdkit.Chem.rdchem.Mol object at 0x00000201DE053670>,False,C[C@H]1[C@@H](O)C[C@@H]([C@@H]12)C(C(=O)OC)=CO[C@H]2O[C@H](O3)[C@H](O)[C@@H](O)[C@H](O)[C@H]3CO,True,Wiener et al. (2017) - Phyto-Dictionary
654,<rdkit.Chem.rdchem.Mol object at 0x00000201DE0536C0>,False,COC1=CC(C)C2CC3OC(O)CC4C(=C(OC)C(=O)C(C34C)C2(C)C1=O)C,True,BitterDB
655,<rdkit.Chem.rdchem.Mol object at 0x00000201DE053710>,False,C[C@]12[C@@H]3[C@]4(C)[C@H](C(C)=C(C3=O)OC)C[C@@H](O)O[C@@H]4C[C@H]2[C@H](C)C=C(C1=O)OC,True,Wiener et al. (2017) - Phyto-Dictionary
656,<rdkit.Chem.rdchem.Mol object at 0x00000201DE053760>,False,Cl.OCCN1CCN(CC1)C(=O)CN2C(=O)Sc3ccc(Cl)cc23,True,BitterDB
657,<rdkit.Chem.rdchem.Mol object at 0x00000201DE0537B0>,False,COC(=O)C(=C)[C@@H]1[C@H](C[C@@]2(COC(=O)C(=C)[C@@H]2[C@H]1O)C=C)OC(=O)C(=C)CO,True,Biochemical Targets of Plant Bioactive Compounds by Gideon Polya
658,<rdkit.Chem.rdchem.Mol object at 0x00000201DE053800>,False,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,True,BitterDB
659,<rdkit.Chem.rdchem.Mol object at 0x00000201DE053850>,False,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,True,BitterDB
660,<rdkit.Chem.rdchem.Mol object at 0x00000201DE0538A0>,False,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,True,BitterDB
661,<rdkit.Chem.rdchem.Mol object at 0x00000201DE0538F0>,False,[Br-].CC[n+]1c(c2ccccc2)c3cc(N)ccc3c4ccc(N)cc14,True,BitterDB
662,<rdkit.Chem.rdchem.Mol object at 0x00000201DE053940>,False,COc1cc2c(cc1OC)N1C3C42CCN2C4CC4C3C(CC1=O)OCC=C4C2,True,Rojas et al. (2017)
663,<rdkit.Chem.rdchem.Mol object at 0x00000201DE053990>,False,C1CC(N2[C@H](C1)[C@H]1C[C@@H](C2)[C@H]2[N@](C1)CC[C@@H](C2)OC(=O)\C=C\c1ccccc1)=O,True,Rodgers et al. (2006)
664,<rdkit.Chem.rdchem.Mol object at 0x00000201DE0539E0>,False,O=C(OC1CCN2CC3CC(CN4C3CCCC4=O)C2C1)C=Cc5ccccc5,True,BitterDB
665,<rdkit.Chem.rdchem.Mol object at 0x00000201DE053A30>,False,COc1cc2N3C4[C@@H]5C(CC3=O)OCC=C6CN7CC[C@]4([C@@H]7C[C@H]56)c2cc1OC,True,BitterDB
666,<rdkit.Chem.rdchem.Mol object at 0x00000201DE053A80>,False,[Cl-].CCCCCCCCCCCCNC(=O)C[N+](C)(C)Cc1ccccc1,True,BitterDB
667,<rdkit.Chem.rdchem.Mol object at 0x00000201DE053AD0>,False,Cl.Cl.COc1ccc2nccc([C@@H](O)[C@@H]3C[C@@H]4CCN3C[C@@H]4C=C)c2c1,True,BitterDB
668,<rdkit.Chem.rdchem.Mol object at 0x00000201DE053B20>,False,[K+].OC[C@H]1O[C@@H](SC(=NOS(=O)(=O)[O-])CC=C)[C@H](O)[C@@H](O)[C@@H]1O,True,BitterDB
669,<rdkit.Chem.rdchem.Mol object at 0x00000201DE053B70>,False,CN1CCC23C4Oc5c(OCCN6CCOCC6)ccc(CC1C2C=CC4O)c35,True,BitterDB
670,<rdkit.Chem.rdchem.Mol object at 0x00000201DE053BC0>,False,COC1=CC=C2C(=CC1=O)[C@H](CCc3cc(OC)c(OC)c(OC)c23)NC(=O)C,True,BitterDB
671,<rdkit.Chem.rdchem.Mol object at 0x00000201DE053C10>,False,CC(C)C(=O)C1=C(O)C(=C(O)C(CC=C(C)C)(CC=C(C)C)C1=O)CC=C(C)C,True,BitterDB
672,<rdkit.Chem.rdchem.Mol object at 0x00000201DE053C60>,False,CCOCc1c(O)c(C(=O)O)c(C)c2Oc3c(C=O)c(O)cc(C)c3C(=O)Oc12,True,BitterDB
673,<rdkit.Chem.rdchem.Mol object at 0x00000201DE053CB0>,False,COc1ccc(cc1OC)C2=CC(=O)c3c(OC)c(OC)c(OC)c(OC)c3O2,True,BitterDB
674,<rdkit.Chem.rdchem.Mol object at 0x00000201DE053D00>,False,CC(CCC(=O)O)C1CCC2C3C(CC(=O)C12C)C4(C)CCC(=O)CC4CC3=O,True,BitterDB
675,<rdkit.Chem.rdchem.Mol object at 0x00000201DE053D50>,False,CC12CCC(O)CC1CCC3C2C(O)CC4(C)C(CCC34O)C5=COC(=O)C=C5,True,BitterDB
676,<rdkit.Chem.rdchem.Mol object at 0x00000201DE053DA0>,False,OC(=O)c1ccccc1C(=O)Nc2ccc(cc2)S(=O)(=O)Nc3nccs3,True,BitterDB
677,<rdkit.Chem.rdchem.Mol object at 0x00000201DE053DF0>,False,O=CC1C(C)(C)CCC2C1(COC(=O)C)C1C(O)CC3CC1(C(=O)O2)C(=O)C3=C,True,Rojas et al. (2017)
678,<rdkit.Chem.rdchem.Mol object at 0x00000201DE053E40>,False,CCN(CC)CC(C)(C)COC(=O)C(CO)c1ccccc1.OP(=O)(O)O,True,BitterDB
679,<rdkit.Chem.rdchem.Mol object at 0x00000201DE053E90>,False,CN(C)CCOC(c1ccc(Cl)cc1)c2ccccn2.OC(=O)C=C/C(=O)O,True,BitterDB
680,<rdkit.Chem.rdchem.Mol object at 0x00000201DE053EE0>,False,CCOC(=O)C(C1=C(O)Oc2ccccc2C1=O)C3=C(O)Oc4ccccc4C3=O,True,BitterDB
681,<rdkit.Chem.rdchem.Mol object at 0x00000201DE053F30>,False,CC1C(=O)OC2CC34C5CC(C(C)(C)C)C36C(OC(=O)C6O)OC4(C(=O)O5)C12O,True,BitterDB
682,<rdkit.Chem.rdchem.Mol object at 0x00000201DE053F80>,False,O=C1O[C@@H]2C[C@@H](C(C)(C)C)[C@]3([C@H](O4)OC(=O)[C@@H]3O)[C@@]2([C@@]145)C[C@H]6[C@]5(O)[C@H](C)C(=O)O6,True,Wiener et al. (2017) - Phyto-Dictionary
683,<rdkit.Chem.rdchem.Mol object at 0x00000201DE04D030>,False,C[C@@H]1[C@@H](C[C@]2(C)[C@H](CC[C@@H](O)[C@]2(C)O)[C@]1(C[C@@H](O)c3cocc3)C=O)OC(=O)C,True,BitterDB
684,<rdkit.Chem.rdchem.Mol object at 0x00000201DE04D080>,False,CC1=CC(=CC(=C1C2=CC(=CC(=O)O2)OC)O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)O,True,Biochemical Targets of Plant Bioactive Compounds by Gideon Polya
685,<rdkit.Chem.rdchem.Mol object at 0x00000201DE04D0D0>,False,c1cc(O)ccc1CC(=O)O[C@@H](CC2C)[C@@H](C(=C)C(=O)O3)[C@H]3[C@H](C=24)C(CO)=CC4=O,True,Wiener et al. (2017) - Phyto-Dictionary
686,<rdkit.Chem.rdchem.Mol object at 0x00000201DE04D120>,False,COc1ccc2[C@H](OC(=O)c2c1OC)[C@@H]3N(C)CCc4cc5OCOc5c(OC)c34,True,BitterDB
