order,id,name,SMILES,cid
2033,s_3624,CID11608251,O1[C@@H]([C@@H](OC)[C@H](OC)[C@@H](O)C1OC)CO,11608251
2034,s_3625,Butyl beta-D-glucopyranoside,O1[C@@H]([C@H](O)[C@H](O)[C@@H](O)[C@H]1OCCCC)CO,11608359
2035,s_3626,CID11610979,[Fe+3].O1[C@@](O[C@H]2O[C@@H]([C@@H](O)[C@H](O)[C@H]2O)CO)([C@@H](O)[C@H](O)[C@H]1CO)CO,11610979
2036,s_3627,CID11613070,O([C@@H]1[C@H](O)[C@H](O[C@H](OC[C@H]2O[C@H](O)[C@@H](O)[C@@H](O)[C@@H]2O)[C@H]1O)CO)[C@H]1O[C@@H]([C@@H](O)[C@H](O)[C@@H]1O)CO,11613070
2037,s_3628,CID 9874785,O1[C@@H]([C@@H](O)[C@H](O)[C@@H](O)[C@H]1OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)CO)CO.O1[C@@H]([C@@H](O)[C@H](O)[C@@H](O)[C@H]1OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO)CO,11614543
2038,s_3629,Barium cyclohexanesulfamate,[Ba+2].S(=O)(=O)([O-])NC1CCCCC1.S(=O)(=O)([O-])NC1CCCCC1,116171
2039,s_3630,CID11622665,O1C2C(O[C@H](OC2)C)[13C@H](O)[C@@H](O)[C@@H]1OC,11622665
2040,s_3631,CID11624672,O1C(O)([C@@H](O)[C@H](O)[C@H](O)C1)CO.O1[C@@H]([C@@H](O)[C@H](O)[C@@H](O)C1O)CO,11624672
2041,s_3632,CID11627119,O=C(N[C@@H](Cc1ccccc1)C(=O)O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](N)CC(=O)O)C)CCC(=O)O,11627119
2042,s_3633,CID11627160,O1[C@@](O[C@H]2O[C@@H]([C@@H](O)[C@H](O)[C@H]2O)CO)([C@@H](O)[C@H](O)[C@H]1CO)COCCCCCCCCCC,11627160
2043,s_3634,CID11638838,O=C(N[C@H](C(=O)N[C@@H](Cc1ccccc1)C(=O)O)C)[C@@H](N)CC(C)C,11638838
2044,s_3635,CID11640736,O([C@H]1[C@H](O)[C@@H](O)[C@@H](O[C@@H]1CO)OCCCCCCC)[C@H]1O[C@@H]([C@@H](O)[C@H](O)[C@H]1O)CO,11640736
2045,s_3636,CCRIS 6118,O([C@@]12C[C@]3(C([C@]4(C(CC3)[C@](CCC4)(C)C(=O)O)C)CC1)CC2=C)[C@@H]1O[C@@H]([C@@H](O)[C@H](O[C@@H]2O[C@@H]([C@@H](O)[C@H](O)[C@H]2O)CO)[C@H]1O[C@@H]1O[C@@H]([C@@H](O)[C@H](O)[C@H]1O)CO)CO,11643535
2046,s_3637,FUC-(1-3)BGC-(4-1)GAL,O([C@@H]1[C@H](OC2O[C@@H]([C@H](O)[C@H](O)[C@H]2O)C)[C@@H](O)[C@H](O[C@@H]1CO)O)[C@@H]1O[C@@H]([C@H](O)[C@H](O)[C@H]1O)CO,11648810
2047,s_3639,Maybridge1_006129,O(C(=O)[C@H](NC(=O)[C@H](N)CC(=O)OC)Cc1ccccc1)C,11652469
2048,s_3640,CID11652903,O1[C@@H]([C@@H](O)[C@H](OCCCCCCCCCCC)[C@@H](O)[C@@H]1O)CO,11652903
2049,s_3641,CID11658435,O1[C@H]([C@H](O)[C@@H](OC)[C@@H](O)[C@@H]1OC)C,11658435
2050,s_3642,Isofloridoside,O1[C@@H]([C@@H](O)[C@H](O)[C@@H](O)C1OCC(O)CO)CO,11658901
2051,s_3643,CID11660944,[Mg]=O.O([C@@H]1[C@H](O)[C@@](O[C@@H]1CO)(O)CO)[C@@H]1O[C@@H]([C@H](O)[C@H](O)[C@H]1O)CO,11660944
2052,s_3644,NSC43143,IC[C@H]1OC(O)[C@H](O)[C@@H](O)[C@H]1O,11666434
2053,s_3645,lactulose,O([C@@H]1[C@H](O)[C@@](O[C@@H]1CO)(O)CO)[C@@H]1O[C@@H]([C@H](O)[C@H](O)C1O)CO,11667300
2054,s_3646,Galactosucrose,O([C@@]1(O[C@@H]([C@@H](O)[C@@H]1O)CO)CO)[C@H]1O[C@@H]([C@@H](O[C@@H]2O[C@@H]([C@@H](O)[C@H](O)[C@H]2O)CO)[C@H](O)[C@H]1O)CO,11670614
2055,s_3649,CID11678927,O=C(N[C@@H](Cc1ccccc1)C(=O)N[C@@H](C(C)C)C(=O)O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](N)CCCCN)CC(=O)O)[C@H](CC)C,11678927
2056,s_3650,CID11688486,Cl.O(C(=O)[C@@H](NC(=O)[C@@H](N)Cc1ccccc1)CCCC)C,11688486
2057,s_3651,CID11688487,O(C(=O)[C@@H](NC(=O)[C@@H](N)Cc1ccccc1)CCCC)C,11688487
2058,s_3652,CID11688608,O1[C@@H]([C@@H](O)[C@H](O)[C@@H](O)[C@@H]1OC)COC(=O)OCCCCCCC,11688608
2059,s_3653,Methyl laminarabioside,O([C@H]1[C@@H](O)[C@H](O[C@@H](OC)[C@@H]1O)CO)[13C@@H]1O[C@@H]([C@H](O)[C@H](O)[C@H]1O)CO,11688997
2060,s_3654,CID11695553,O([13C@@H]1O[C@@H]([C@H](O)[C@H](O)[C@H]1O)CO)[C@H]1[C@H](O)[C@@H](O)[C@@H](OC1)OC,11695553
2061,s_3655,CID11699291,O1[C@@](O[C@H]2O[C@@H]([C@@H](O)[C@H](O)[C@H]2O)CO)([C@@H](O)[C@H](O)[C@H]1CO)CO.O1[C@@H]([C@@H](O)[C@H](O)[C@@H](O)C1O)CO,11699291
2062,s_3656,CID11707487,O=C(N[C@@H](CCC(=O)N)C(=O)N[C@H](C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](Cc1ccccc1)C(=O)O)CC(=O)O)[C@@H](NC(=O)[C@@H](N)C(C)C)CC(C)C,11707487
2063,s_3657,CID11709065,I[C@@H]1[C@@H](O)[C@H](O)[C@H](OC1O)CO,11709065
2064,s_3658,CID11711550,O([C@H]1[C@H](O)[C@H](O[C@@H]1OCCCCCCCC)CO)[C@H]1O[C@@H]([C@@H](O)[C@H](O)[C@@H]1O)CO,11711550
2065,s_3659,CID11714803,O([C@]12C[C@]3(C([C@]4(C(CC3)[C@](CCC4)(C)C(=O)O[C@@H]3O[C@@H]([C@@H](O)[C@H](O)[C@H]3O)CO)C)CC1)CC2=C)[C@H]1O[C@@H]([C@@H](O)[C@H](O)[C@@H]1O[C@@H]1O[C@@H]([C@@H](O)[C@H](O)[C@H]1O)CO)CO,11714803
2066,s_3660,Butyl beta-D-glucopyranoside,O1[C@@H]([C@H](O)[C@H](O)[C@@H](O)[C@@H]1OCCCC)CO,11715628
2067,s_3661,CID11720089,O([C@@H]1[C@H](O)[C@@H](O)[C@H](O[C@@H]1CO)O)[C@@H]1O[C@@H]([C@H](O)[C@H](O)[C@H]1O)COC1O[C@H]([C@@H](O)[C@@H](O)[C@@H]1O)C,11720089
2068,s_3662,CID11722740,O=C(N[C@@H](Cc1ccccc1)C(=O)O)[C@@H](NC(=O)[C@@H](N)C)C,11722740
2069,s_3663,MAN-(1-3)MAN,O([C@H]1[C@H](O)[C@H](OC[C@H]1O)CO)[C@H]1O[C@@H]([C@@H](O)[C@H](O)[C@H]1O)CO,11723884
2070,s_3665,melibiose,O1[C@H](OC[C@H]2O[C@H](O)[C@@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H](O)[C@H]1CO,11724912
2071,s_3666,CID11724913,O1[C@H]([C@H](O)[C@H](O)[C@H](O)[C@@H]1O)COC[C@H]1O[C@H](O)[C@H](O)[C@H](O)[C@@H]1O,11724913
2072,s_3667,CID11727528,O1[C@@H]([C@@H](O)[C@H](O)[C@@H](O)[C@@H]1OC)CO[C@@H]1O[C@H]([C@H](O)[C@@H](O)[C@H]1O)C,11727528
2073,s_3668,Galactinol,O(C1[C@@H](O)[C@@H](O)C(O)[C@@H](O)[C@@H]1O)[C@H]1O[C@@H]([C@H](O)[C@H](O)[C@H]1O)CO,11727586
2074,s_3669,alpha-Maltosyl fluoride,F[C@@H]1O[C@@H]([C@H](O[C@@H]2O[C@@H]([C@H](O)[C@H](O)[C@H]2O)CO)[C@H](O)[C@H]1O)CO,11727633
2075,s_3670,CID11729495,O(C(C)(C)C)C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)C(=O)OC)C)C,11729495
2076,s_3671,CID11736191,O1[C@@H]([C@@H](O)[C@H](OC)[C@H](OC)[C@@H]1O)COC,11736191
2077,s_3672,CID11737575,O1[C@@H]([C@@H](O)[C@H](O)[C@@H](O)[C@@H]1OCCCCCCO)CO,11737575
2078,s_3673,CID11739958,OC(=O)C1(N[C@@H](CC(=O)OC)C(=O)NCc2ccccc2)CCCCC1,11739958
2079,s_3674,CID11742860,[AlH3+3].O1[C@@](O[C@H]2O[C@@H]([C@@H](O)[C@H](O)[C@H]2O)CO)([C@@H](O)[C@H](O)[C@H]1CO)CO.[OH-].[OH-].[OH-],11742860
2080,s_3675,Leucoglucosan,O1C2[C@H](O)[C@H](O)[C@@H](O)C1OC2,11744941
2081,s_3676,fuculose,O[C@@H]([C@H](O)C(=O)CO)[C@H](O)C,11744963
2082,s_3677,CID11745149,O1[C@@H](C[C@H](OC)[C@@H](O)[C@H]1OC)C,11745149
2083,s_3678,ZINC00294739,O1[C@@H]([C@@H](O)C[C@@H](O)[C@H]1OC)CO,11745183
2084,s_3679,allose,O[C@H]([C@H](O)[C@@H](O)C=O)[13C@H](O)CO,11745248
2085,s_3680,CID11745761,O1[C@H]([C@@H](O)[C@@H](O)C[C@H]1OCCCC)C,11745761
2086,s_3681,CID11745797,O1C([C@@H](O)[C@@H](OC)[C@H]1OC)[C@@H](OC)C,11745797
2087,s_3682,CID11748462,O1[C@@H]([C@@H](O)[C@H](O)[C@@H](O)[C@@H]1O[C@H](COC(=O)C)CO)CO,11748462
2088,s_3683,CID11750118,O(C(=O)[C@@H](NC(=O)[C@@H](NC(=O)CNC(=O)CN)Cc1ccccc1)CC(C)C)C,11750118
2089,s_3684,CID11753469,O=C(NC(C(=O)N[C@@H](Cc1ccccc1)C(=O)OC)(C)C)[C@@H](NC(=O)C(NC(=O)[C@@H](N)CC(C)C)(C)C)CC(C)C,11753469
2090,s_3685,CID11755848,O([C@@H]1[C@@H](O)[C@H](O[C@@H]([C@@H]1O)CO)O[C@H]1[C@H](O)[C@@H](O)[C@@H](O[C@@H]1CO)O)[C@@H]1O[C@@H]([C@H](O)[C@H](O)[C@H]1O)CO,11755848
2091,s_3686,CID11759509,O(C(=O)[C@@H](NC(=O)[C@@H](NC(=O)N)CC(=O)O)Cc1ccccc1)C,11759509
2092,s_3687,MeRG,O([C@@H]1[C@@H](O)[C@@H](O)[C@H](O[C@@H]1OC)CO)[C@@H]1O[C@H]([C@@H](O)[C@@H](O)[C@@H]1O)C,11759599
2093,s_3688,CID11759824,O1[C@@H]([C@@H](O)[C@H](OC(=O)C)[C@@H](OC(=O)C)[C@H]1OC(=O)C)COC(=O)C,11759824
2094,s_3689,CID11759867,O(C(C)(C)C)C(=O)[C@@H](NC(=O)CNC(=O)[C@H](N)C)Cc1ccccc1,11759867
2095,s_3690,CID 9841841,Cl[C@H]1[C@H](O)[C@@H](O)[C@@H](O[C@@]2(O[C@@H]([C@@H](O)[C@@H]2O)CO)CO)O[C@@H]1CO,11760194
2096,s_3691,CID11760621,O1[C@@H]([C@@H](OC(=O)C)[C@H](OC(=O)C)[C@@H](OC(=O)C)[C@@H]1OC(=O)C)[C@@H](OC)O,11760621
2097,s_3692,CID11762671,O([C@@H]1[C@@H](O)[C@@H](O[C@@H]([C@@H]1O)CO)OC[C@H]1O[C@@H](OC)[C@H](O)[C@@H](O)[C@H]1O)[C@@H]1O[C@H]([C@H](O)[C@H]1O)CO,11762671
2098,s_3693,Cellotriose,O1[C@@H]([C@@H](O[C@@H]2O[C@@H]([C@@H](O)[C@H](O)[C@@H]2O)CO)[C@H](O)[C@H](O)[C@H]1O[C@H]1[C@H](O)[C@H](O)C(O[C@@H]1CO)O)CO,11762871
2099,s_3694,Gentianose,O([C@@]1(O[C@@H]([C@@H](O)[C@@H]1O)CO)CO)[C@H]1O[C@@H]([C@@H](O)[C@H](O)[C@H]1O)CO[C@@H]1O[C@@H]([C@@H](O)[C@H](O)[C@H]1O)CO,117678
2100,s_3695,CID11769021,O1[C@]2(OCCCC2)[C@@H](O)C[C@@H]1C,11769021
2101,s_3696,CID11770452,O1C([C@@H](O)[C@H](O)[C@@H](O)C1O)[C@@H](O)CCCC,11770452
2102,s_3697,CID11771430,O(C(=O)[C@@H](NC(=O)[C@@H](N)Cc1ccccc1)C(C)C)C,11771430
2103,s_3698,Methyl beta-melibioside,O1[C@@H](OC[C@H]2O[C@H](OC)[C@@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H](O)[C@H]1CO,11772676
2104,s_3699,CID11774580,O([C@H]1[C@H](O)[C@@H](O)[C@@H](O[C@@H]1CO)OC1CCCCC1)[C@H]1O[C@@H]([C@H](O)[C@H](O)[C@H]1O)CO,11774580
2105,s_3700,EINECS 247-510-1,O1[C@H]([C@H](O)[C@H](O)[C@@H](O)[C@@H]1C)CO[C@H]1O[C@@H](O)[C@H](O)[C@@H](O)[C@@H]1O,117753
2106,s_3701,CID11777164,O1[C@@H]([C@@H](O)[C@H](O)[C@@H](O)[C@@H]1OC(OC)(C)C)CO,11777164
2107,s_3702,CID11778392,O([C@@H]1[C@@H](O)[C@@H](OC[C@@H]1O)C)[C@@H]1OC[C@@H](O)[C@H](O)[C@H]1O,11778392
2108,s_3703,CID11782179,O1[C@@H]([C@@H](OC(=O)C)[C@H](OC(=O)C)[C@@H](O)[C@H]1OC)COC(=O)C,11782179
2109,s_3704,Difructose anhydride I,O1[C@@]2(O[C@@H]([C@@H](O)[C@@H]2O)CO)CO[C@]2(O[C@@H]([C@@H](O)[C@@H]2O)CO)C1,11782294
2110,s_3705,CID11782878,O1C([C@H](O)[C@@H](O)[C@H]1O[C@@H]([C@H](O)[C@H](O)CO)[C@H](O)CO)[C@H](O)CO,11782878
2111,s_3706,CID11783601,O([C@H](C1O[C@@H](OCC)[C@H](O)[C@H]1O)CO)[C@@H]1OC([C@H](O)[C@H]1O)[C@H](O)CO,11783601
2112,s_3707,CID11784200,OC([C@@H](NC(=O)OC(C)(C)C)C(=O)N[C@@H](Cc1ccccc1)C(=O)OC)(C)C,11784200
2113,s_3708,DEOXYRIBOSE,O1C(O)C[C@@H](O)[C@H](O)C1,11788319
2114,s_3709,Digitalose,O1[C@@H]([C@@H](O)[C@H](OC)[C@H](O)[C@@H]1O)C,11788604
2115,s_3710,Methyl mannoside,O1[C@@H]([C@H](O)[C@H](O)[C@@H](O)C1OC)CO,11788789
2116,s_3711,"Methyl 2,6-dideoxyhexopyranoside",O1[C@H]([C@@H](O)[C@@H](O)C[C@H]1OC)C,11789523
2117,s_3712,CID11789843,F[C@H]1[C@@H](O)[C@H](O)[C@@](OC1)(O)CO,11789843
2118,s_3713,IPGP,O1[C@@H]([C@@H](O)[C@H](O)[C@@H](O)C1OC(C)C)CO,11790776
2119,s_3714,MolPort-003-788-604,O=C(NCC(=O)OC)[C@@H](N)Cc1ccccc1,11791189
2120,s_3715,Methyl beta-melibioside,O1[C@@H]([C@@H](O)[C@H](O)[C@@H](O)[C@H]1OC)C[17O][C@H]1O[C@@H]([C@@H](O)[C@H](O)[C@H]1O)CO,11792647
2121,s_3716,CID11793217,O=C(N[C@H](c1ccccc1)COC)[C@H](NC(=O)[C@@H](N)CC(=O)O)C(C)C,11793217
2122,s_3717,CID11793500,O1C([C@H](O)[C@H](O)[C@@H](O)[C@@H]1OC[C@H]1O[C@H](OC)[C@H](O)[C@@H](O)[C@H]1O)[C@H](O)C,11793500
2123,s_3718,Neotame,O=C(N[C@@H](Cc1ccccc1)C(=O)OC)[C@H](NCCC(C)(C)C)CC(=O)O,11794053
2124,s_3719,CID11797089,O=C(N[C@@H](Cc1ccccc1)C(=O)OC)[C@@H](NC(=O)[C@@H](NC=O)CC(=O)N)CC(C)C,11797089
2125,s_3720,CID11798111,S(=O)(=O)(OC[C@H]1O[C@@H](OC)[C@H](O)[C@@H](O)[C@@H]1O[C@H]1O[C@@H]([C@@H](O)[C@H](O)[C@H]1O)CO)O,11798111
2126,s_3721,CID11799662,O=C(NCC(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)C(=O)O)C)CCCCCCCCCCCCC,11799662
2127,s_3722,Maltotriitol,O([C@H]1C(O)[C@@H](O)[C@H](O[C@@H]1CO)OC([C@H](O)[C@@H](O)CO)[C@H](O)CO)[C@H]1O[C@@H]([C@@H](O)[C@H](O)[C@H]1O)CO,118008
2128,s_3723,ZINC03860368,O1[C@H]([C@@H](O)[C@@H](O)CC1O)C,11804916
2129,s_3724,allose,O[C@@H]([C@H](O)[C@H](O)[11CH]=O)[C@H](O)CO,11805319
2130,s_3725,Methyl mannoside,O1[C@@H]([C@@H](O)[C@@H](O)[C@@H](O)[C@H]1OC)CO,11805588
2131,s_3726,CID11806200,O1C2C(OC(O)[C@@H](O)[C@H]2O)COC1(C)C,11806200
2132,s_3727,CID11807136,O1[C@@H]([C@@H](O)[C@H](O)[C@@H](O)[C@H]1OCCCCO)CO,11807136
2133,s_3728,Isofloridoside,O1[C@@H]([C@H](O)[C@H](O)[C@@H](O)[C@@H]1OC[C@@H](O)CO)CO,11807209
2134,s_3729,CID11808195,F[C@@H]1OC[C@@H](O[C@@H]2OC[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O,11808195
2135,s_3730,CID11810357,O1[C@@H](CC[C@H]2O[C@H](OC)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO,11810357
2136,s_3731,CID11813159,F[C@@H]1O[C@@H]([C@@H](O[C@H]2O[C@@H]([C@@H](O[C@@H]3O[C@@H]([C@@H](O)[C@H](O)[C@H]3O)CO)[C@H](O)[C@H]2O)CO)[C@H](O)[C@H]1O)CO,11813159
2137,s_3732,NSC170212,O1[C@@H]([C@H](O)[C@H](OC)[C@@H](OC)[C@@H]1OC)CO,11816899
2138,s_3733,CID11819196,O1C[C@H](OC)[C@@H](O)C[C@@H]1O,11819196
2139,s_3734,CID11823039,O([C@@]1(O[C@@H]([C@@H](O)[C@@H]1O)C)C)[C@H]1O[C@@H]([C@@H](O)[C@H](O)[C@H]1O)CO,11823039
2140,s_3735,CID11823089,O([C@H]1O[C@@H]([C@H](O)[C@H](O)[C@H]1O)CO)[C@H]1[C@H](O)C(OC[C@H]1O)O,11823089
2141,s_3736,CID11823657,[Cl-].O=C(N[C@@H](Cc1ccccc1)C(=O)OC)[C@@H]([NH3+])CC(C)C,11823657
2142,s_3737,CID11823898,O1C2C(OC1(C)C)[C@@H](O)[C@@H](O[C@]2(OC)COC(OC)(C)C)OC,11823898
2143,s_3738,CID11824562,ClC[C@H]1O[C@@]2(OC[C@]3(OC2)O[C@@H]([C@@H](O)[C@@H]3O)CCl)[C@@H](O)[C@@H]1O,11824562
2144,s_3739,3-O-Methyl-D-fructose,O(C(C(O)C(O)CO)C(=O)CO)C,118290
2145,s_3740,EINECS 226-973-3,O[C@@H](CC[C@H](O)CO)CO,11829618
2146,s_3741,NSC52926,O1[C@@H]([C@@H](O)[C@@H](O)C1O)CCO,11829769
2147,s_3742,CID11830914,O1C2C(OC1(C)C)[C@H](O[C@@H](C2)CO)OC,11830914
2148,s_3743,CID11832737,O1[C@@H]([C@@H](O)[C@H](O)[C@@H](O)[C@H]1OC)COCCCCCC,11832737
2149,s_3744,CID11833785,O1C2C(O[C@@](OC)([C@@]1(OC)C)C)[C@@H](O)[C@H](O[C@@H]2CO)OC,11833785
2150,s_3745,CID11834367,O([C@@H]1[C@@H](O)[C@@H](O)[C@H](OC1O)CO)[C@@H]1[C@H](O)[C@H](O)[C@@H](OC1O)C,11834367
2151,s_3746,CID11834368,O1[C@@](O[C@H]2O[C@@H]([C@@H](O)[C@H](O)[C@H]2O)CO)([C@@H](O)[C@H](O)[C@@H]1C)CO,11834368
2152,s_3747,CID11848235,O1C2[C@H](O)C(OC(O)[C@@H]2O)C1,11848235
2153,s_3748,dulcitol,O[C@H]([C@H](O)[C@@H](O)CO)[C@H](O)CO,11850
2154,s_3749,Pirisudanol,O(C(=O)C(NC(=O)C(NC=O)CC(=O)O)Cc1ccccc1)C,118508
2155,s_3750,Galactinol,O(C1[C@@H](O)[C@@H](O)C(O)[C@H](O)[C@H]1O)[C@H]1O[C@@H]([C@@H](O)[C@H](O)[C@H]1O)CO,11858646
2156,s_3751,DEOXYRIBOSE,O1[C@H](O)C[C@@H](O)[C@H](O)C1,11859679
2157,s_3752,DEOXYRIBOSE,O1[C@H](O)C[C@H](O)[C@@H](O)C1,11859680
2158,s_3753,nchembio.94-comp24,O1[C@H]([C@@H](O)[C@@H](O)C[C@@H]1O)CO,11861122
2159,s_3754,nchembio.94-comp24,O1[C@H]([C@H](O)[C@@H](O)C[C@@H]1O)CO,11862105
2160,s_3759,NSC 62383,O1[C@@H]([C@@H](O)[C@H](OC)[C@@H](O)[C@@H]1O)CO,11869260
2161,s_3767,nchembio.94-comp24,O1[C@H]([C@@H](O)[C@H](O)C[C@@H]1O)CO,11908482
2162,s_3772,nchembio.94-comp24,O1[C@@H]([C@H](O)[C@@H](O)C[C@@H]1O)CO,11908602
2163,s_3774,CID11947891,O1[C@@H]([C@@H](O)[C@H](O)[C@@H](O)[C@H]1OCC(O)C(O)C(O)CO)CO,11947891
2164,s_3775,CID11947892,O1[C@@H]([C@@H](O)[C@H](O)[C@@H](O)[C@H]1OC[C@@H](O)[C@@H](O)[C@@H](O)CO)CO,11947892
2165,s_3776,CID11947893,O1[C@@H]([C@@H](O)[C@H](O)[C@@H](O)[C@H]1OC[C@H](O)[C@H](O)[C@H](O)CO)CO,11947893
2166,s_3777,CID11947894,O1[C@@H]([C@@H](O)[C@H](O)[C@@H](O)[C@H]1OC[C@H](O)C(O)[C@@H](O)CO)CO,11947894
2167,s_3778,CID11947895,O1[C@@H]([C@@H](O)[C@H](O)[C@@H](O)[C@H]1OC[C@@H](O)C(O)[C@H](O)CO)CO,11947895
2168,s_3779,NSC521466,O1[C@@H]([C@@H](O)[C@H](O)[C@@H](O)[C@H]1OC[C@H](O)[C@@H](O)CO)CO,11947902
2169,s_3780,NSC521466,O1[C@@H]([C@@H](O)[C@H](O)[C@@H](O)[C@H]1OC[C@@H](O)[C@H](O)CO)CO,11947903
2170,s_3781,NSC521466,O1[C@@H]([C@@H](O)[C@H](O)[C@@H](O)[C@H]1OCC(O)C(O)CO)CO,11947904
2171,s_3782,CID11949368,O=C(N[C@@H](Cc1ccccc1)C(=O)O)[C@@H](N)CN,11949368
2172,s_3783,CID11949370,O=C(N[C@H](Cc1ccccc1)C(=O)O)[C@H](N)CN,11949370
2173,s_3784,CID11949485,O=C(N[C@@H](Cc1ccccc1)C(=O)O)[C@H](N)CN,11949485
2174,s_3785,CID11949611,O([C@@]12C[C@]3(C([C@]4(C(CC3)[C@](CCC4)(C)C(=O)O[C@@H]3O[C@@H]([C@@H](O)[C@H](O)[C@H]3O)CO)C)CC1)CC2=C)[C@@H]1O[C@@H]([C@@H](O)[C@H](O)[C@@H]1O[C@@H]1O[C@@H]([C@@H](O)[C@H](O)[C@H]1O)CO)CO.O[C@@H]1C2[C@@](C3C(C4[C@@](C(CC4)[C@@H](CCC(=O)O)C)(CC3)C)C1)(CC[C@@H](O)C2)C,11949611
2175,s_3786,FNLLP,O=C(N[C@@H](Cc1ccccc1)C(=O)O)[C@@H](NC(=O)[C@@H](NC=O)CCCC)CC(C)C,119508
2176,s_3787,Sophorose,O([C@H]1[C@@H](O)[C@H](O)[C@H](OC1O)CO)[C@H]1O[C@@H]([C@@H](O)[C@H](O)[C@H]1O)CO,11954203
2177,s_3788,CID11957111,OC(C(O)CO)C(O)CO.OC(CO)CO,11957111
2178,s_3790,Isofloridoside,O1[C@H]([C@H](O)[C@@H](O)[C@H](O)[C@@H]1OC[C@H](O)CO)CO,11959966
2179,s_3791,CID11959967,O1[C@H]([C@H](O)[C@@H](O)[C@H](O)[C@@H]1OC(CO)CO)CO,11959967
2180,s_3792,NSC403470,O1[C@@H]([C@H](OC(=O)C)[C@H](OC(=O)C)[C@@H](OC(=O)C)[C@@H]1OC)CO,11961382
2181,s_3793,Erythrohexulose,O[C@@H]([C@@H](O)CO)[C@H](O)C(=O)CO,11961810
2182,s_3794,CID11963500,O1[C@@H]([C@H](O)[C@H](O)[C@@H](OC)[C@H]1O)CO,11963500
2183,s_3795,melibiose,O1[C@H](OC[C@H]2O[C@H](O)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO,11968638
2184,s_3796,Rebaudioside F,O([C@@]12C[C@]3(C(C4(C(CC3)[C@](CCC4)(C)C(=O)O[C@@H]3O[C@@H]([C@@H](O)[C@H](O)[C@H]3O)CO)C)CC1)CC2=C)[C@@H]1O[C@@H]([C@@H](O)[C@H](O[C@@H]2O[C@@H]([C@@H](O)[C@H](O)[C@H]2O)CO)[C@@H]1O[C@@H]1OC[C@@H](O)[C@H](O)[C@H]1O)CO,11968889
2185,s_3797,CID11968958,O([C@@]12C[C@]3(C([C@]4(C(CC3)C(CCC4)(C)C(=O)O[C@@H]3O[C@@H]([C@@H](O)[C@H](O)[C@H]3O)CO)C)CC1)CC2=C)[C@@H]1O[C@@H]([C@@H](O)[C@H](O)[C@@H]1O[C@@H]1O[C@@H]([C@@H](O)[C@H](O)[C@H]1O)CO)CO,11968958
2186,s_3798,trehalose,O([C@H]1O[C@@H]([C@@H](O)[C@H](O)[C@H]1O)CO)C1O[C@@H]([C@H](O)[C@H](O)[C@H]1O)CO,11968999
2187,s_3799,trehalose,O([C@@H]1O[C@@H]([C@@H](O)[C@H](O)[C@H]1O)CO)[C@H]1O[C@@H]([C@H](O)[C@H](O)[C@H]1O)CO,11969000
2188,s_3800,Steviolbioside heptaacetate,O([C@]12CC3(C([C@]4(C(CC3)[C@](CCC4)(C)C(=O)O)C)CC1)CC2=C)C1OC(C(OC(=O)C)C(OC(=O)C)C1OC1OC(C(OC(=O)C)C(OC(=O)C)C1OC(=O)C)COC(=O)C)COC(=O)C,11969463
2189,s_3803,Panose,O1[C@@](OC2O[C@@H]([C@@H](O)[C@H](O)[C@H]2O)CO)([C@@H](O)[C@H](O)[C@H]1CO)CO[C@]1(O[C@H]([C@H](O)[C@H]1O)CO)CO,11972428
2190,s_3804,CID11974512,O(C(=O)[C@@H](NC(=O)CN=[N+]=[NH-])Cc1ccccc1)C,11974512
2191,s_3805,CID11975469,O(C(=O)[C@@H](NC(=O)CCC(=O)C)Cc1ccccc1)C,11975469
2192,s_3806,Cellotriose,O1[C@@H]([C@@H](O[C@@H]2O[C@@H]([C@H](O)[C@H](O)[C@H]2O)CO)[C@H](O)[C@@H](O)[C@H]1O[C@H]1[C@H](O)[C@@H](O)[C@H](O[C@@H]1CO)O)CO,11979046
2193,s_3807,Galactosucrose,O([C@@]1(O[C@@H]([C@@H](O)[C@@H]1O)CO)CO)[C@H]1O[C@@H](C(O[C@H]2O[C@@H]([C@@H](O)[C@H](O)[C@H]2O)CO)[C@H](O)[C@H]1O)CO,11980855
2194,s_3808,CID11983554,O(C1[C@H](O)[C@@H](O)[C@@H](O[C@@H]1CO)O[C@H]1O[C@@H]([C@@H](O)[C@H](O)[C@H]1O)CO)[C@H]1O[C@@H]([C@@H](O)[C@@H](O)[C@@H]1O)CO,11983554
